City,Latitude,Longitude
Searchlight,35.481282,-114.919583421791
Searcy,35.9018987,-92.7098744
Seattle,47.6038321,-122.330062
Sebring,27.4957453,-81.4410425
Sebring                                 ,27.4957453,-81.4410425
Secaucus,40.7899291,-74.0566735
Sedalia,38.7098314,-93.2295515
Sedalia                                 ,38.7098314,-93.2295515
Seekonk                                 ,41.808434,-71.3369973
Seffner,27.998541,-82.2748840022564
Seguin,29.5688411,-97.9647269
Seibert,39.30099,-102.8696143
Seiling,36.1480287,-98.9244672
Selby,53.785097,-1.09904072024321
Selma,32.4078632,-87.0207473
Selmer,35.1700744,-88.5923645
Seminole,28.7225829,-81.2353683
Senatobia,34.6187807,-89.9646282
Seneca,42.7831619,-76.8386051
Seneca Falls,42.910719,-76.7967848
Severy                                  ,37.6222547,-96.2280527
Seville,37.3886303,-5.9953403
Seville                                 ,37.3886303,-5.9953403
Seward,37.1850331,-100.8928434
Seymour,33.5942438,-99.2603073
Seymour                                 ,33.5942438,-99.2603073
Shakopee,44.7980186,-93.5268986
Shamrock,35.2142167,-100.249007
Shannon,37.1498052,-91.4328245
Sharon Hill,39.9063027,-75.2721402
Shattuck                                ,36.2739613,-99.8779598
Shawnee,39.0273676,-95.7627535
Sheboygan,43.7508284,-87.71453
Sheboygan Falls,43.7288923,-87.8114097
Sheffield,53.3806626,-1.4702278
Shelbina,39.6939275,-92.0429502
Shelbina                                ,39.6939275,-92.0429502
Shelby,31.7716364,-94.1301652
Shelby                                  ,31.7716364,-94.1301652
Shelbyville,38.2120144,-85.2235666
Sheldon,43.1801338,-95.8525185
Shepherdsville,37.9885936,-85.7158246
Sherburn,43.6521779,-94.7269247
Sheridan,39.3530598,-100.457645
Sherman,36.2452294,-101.8858689
Sherman                                 ,36.2452294,-101.8858689
Sherwood Park,53.5256963,-113.296631
Shippensburg,40.0507198,-77.5205485
Shippenville                            ,41.252561,-79.4619452
Shoemakersville,40.5009269,-75.9699332
Shorter,32.3948615,-85.916902
Show Low                                ,34.2542084,-110.029832
Shreveport,32.5135356,-93.7477839
Shreveport                              ,32.5135356,-93.7477839
Shrewsbury,52.707755,-2.7540658
Shullsburg,42.5724982,-90.2326817
Sibley,44.5603522,-94.2085682
Sibley                                  ,44.5603522,-94.2085682
Sidney,-33.8698439,151.2082848
Sierra Blanca,31.1778312,-105.357627
Sierra Vista,31.5545973,-110.2997756
Sigourney,41.3330944,-92.2049364
Sikeston,36.876719,-89.5878579
Sikeston                                ,36.876719,-89.5878579
Siler City,35.7234734,-79.4622431
Silt,39.5485917,-107.65617
Silverton,34.4713299,-101.304654
Simpsonville,34.7370639,-82.2542834
Simpsonville                            ,34.7370639,-82.2542834
Sinclair,41.7791754,-107.1162507
Sinton,28.034685,-97.5085762
Sioux Center,43.0796879,-96.1756497
Sioux City,42.4966815,-96.4058782
Sioux Falls,43.5476008,-96.7293629
Sioux Falls                             ,43.5476008,-96.7293629
Skippers,36.6118169,-77.5466463
Skowhegan,44.7650773,-69.7193802
Slater                                  ,41.8824145,-93.683684
Slaton                                  ,33.4343676,-101.643524
Slayton,43.987742,-95.755846
Sleepy Eye,44.2971692,-94.724204
Slidell,30.2751945,-89.7811745
Slippery Rock,41.0640395,-80.0564928
Sloan,42.2330049,-96.2279425
Smith Center,39.779179,-98.785075
Smiths Creek,42.887911,-82.583464
Smiths Grove,37.0525453,-86.2077608
Smiths Station,32.5401394,-85.0985474
Smithton,38.4086616,-89.9920501
Smithton                                ,38.4086616,-89.9920501
Smyer,33.5842563,-102.163229
Smyrna,38.4237433,27.1428019
Snow Shoe,41.0308914,-77.9494489
Snowville                               ,41.9654058,-112.710343
Snyder,40.7615395,-77.0909536
Society Hill,40.53559415,-74.4581653086705
Somerset,51.16175085,-3.07538670622275
Sonora,29.3333331,-110.6666671
Soperton,32.3771182,-82.5923554
Sorrento,40.624906,14.374836
Sorrento                                ,40.624906,14.374836
Sour Lake                               ,30.1402122,-94.4110239
South Amboy,40.4821114,-74.2828828
South Bay,26.6639559,-80.7161701
South Bay                               ,26.6639559,-80.7161701
South Beloit,42.4930708,-89.0367764
South Bend,41.6833813,-86.2500066
South Bend                              ,41.6833813,-86.2500066
South Boston,42.3334312,-71.0494949
South Elgin,41.9941938,-88.2922996
South Haven,45.2922849,-94.2120667
South Hill,50.51954725,-4.35473524678992
South Holland,51.9966792,4.5597397
South Hutchinson,38.0280671,-97.9403303
South Pekin,40.4944838,-89.6517711
South Plainfield,40.5792701,-74.4115401
South Saint Paul,44.8906694,-93.0372808
South Sioux City,42.4742963,-96.4135909
South Vienna,39.9270046,-83.6124236
South Vienna                            ,39.9270046,-83.6124236
South Windsor,41.8489872,-72.5717551
Sparks,39.5404679,-119.7487235
Sparks                                  ,39.5404679,-119.7487235
Sparta,37.08114525,22.4248617827202
Spartanburg,34.9498007,-81.9320157
Spartanburg                             ,34.9498007,-81.9320157
Spearville                              ,37.8500191,-99.7567932
Spencer,38.0288806,-86.9976446
Spencer                                 ,38.0288806,-86.9976446
Spiceland,39.838379,-85.4388608
Spirit Lake,43.4224868,-95.1024729
Spokane,47.6571934,-117.42351
Spokane                                 ,47.6571934,-117.42351
Spooner,45.8267729,-91.8882375
Sprague,41.6214071,-72.0663666
Spring Hope,35.9451536,-78.1119345
Spring Lake,40.1535132,-74.0293941
Springdale,36.1867442,-94.1288142
Springer,36.3612049,-104.5949166
Springer                                ,36.3612049,-104.5949166
Springerville,34.1340599,-109.286008
Springfield,39.7990175,-89.6439575
Springfield                             ,39.7990175,-89.6439575
Springhill,55.857393,-4.1153851
Springtown,32.9659566,-97.6836384
Springville,42.0602077,-91.4433793
Springville                             ,42.0602077,-91.4433793
Spur,33.4764767,-100.855685
Stacy,45.3980205,-92.9874404
Stamford,41.0534302,-73.5387341
Stanfield,32.879224,-111.963706336491
Stanley,-51.6930616,-57.856525
Stanley                                 ,-51.6930616,-57.856525
Stanton,37.5691072,-101.7935648
Stanton                                 ,37.5691072,-101.7935648
Starks,44.7306156,-69.9661708
Statesboro,32.4490141,-81.7832912
Statesville,35.7826363,-80.8872959
Staunton,38.1495947,-79.072557
Staunton                                ,38.1495947,-79.072557
Ste Agathe,45.8218723,3.6121292
Stedman,35.0134999,-78.6939063
Steele,44.0137336,-93.2203671
Stephenson,42.3503474,-89.6735637
Stephenville,32.2191836,-98.2130634
Sterling,31.8151416,-101.0452671
Sterling City,31.8384837,-100.9850761
Sterling City                           ,31.8384837,-100.9850761
Steubenville,40.3600714,-80.6151034
Steubenville                            ,40.3600714,-80.6151034
Stevens Point,44.5234467,-89.5844457
Stewart                                 ,32.0732743,-84.8483149
Stewartville,43.8554243,-92.4883221
Stillwater,36.1156306,-97.0585717
Stockdale,29.2339501,-97.9607748
Stockertown,40.754456,-75.2615618
Stockton                                ,37.9577016,-121.290779
Stokesdale,36.2372048,-79.9793529
Stone Mountain,33.8062166,-84.1457505
Stony Creek,36.9479277,-77.4008113
Storm Lake                              ,42.6452817,-95.1992726
Story City,42.1872062,-93.5957713
Strafford,43.3312505,-71.0399927
Strasburg,48.584614,7.7507127
Stratford,52.1927803,-1.70634
Straughn,39.8089351,-85.2913559
Stringtown,34.46676,-96.0533252
Strong City,38.3972359,-96.5369508
Stroud                                  ,51.745424,-2.2198605
Stuart,27.197983,-80.2519175
Stuart                                  ,27.197983,-80.2519175
Sturbridge,42.1082005,-72.0810584
Sturgeon Bay,44.8341639,-87.377042
Sturtevant,42.6980749,-87.8945229
Stuttgart                               ,48.7784485,9.1800132
Suamico,44.632044,-88.039342
Sublette                                ,42.736927,-109.9905911
Sudan,14.5844444,29.4917691
Sudbury                                 ,46.49272,-80.991211
Suffolk,52.24100135,1.04657160913284
Sugar Grove                             ,39.6264539,-82.5484932
Sullivan,41.4402556,-76.5117017
Sullivan                                ,41.4402556,-76.5117017
Sulphur,30.2365943,-93.3773783
Sulphur                                 ,30.2365943,-93.3773783
Sulphur Springs,33.1384886,-95.6010143
Summerfield,38.5972705,-89.751762
Summerton,33.6082323,-80.35126
Summerville,33.0186699,-80.1762704
Summit,41.1457902,-81.5333603
Sumner,37.2435967,-97.4792142
Sumter,28.6689748,-82.076402
Sunbury,40.8619754,-76.7936252
Sunnyside,46.3246419,-120.0081898
Superior,46.7207737,-92.1040796
Supply,34.0176717,-78.267499
Surprise,33.629247,-112.3681428
Surrency,31.7236264,-82.1985623
Sussex,36.9096897,-77.2741121
Sutton,30.51216325,-100.538418078262
Swansboro,34.6896728,-77.1232174
Swanton,41.5906822,-83.8931809
Swanton                                 ,41.5906822,-83.8931809
Sweetwater,32.4709519,-100.405938
Sycamore                                ,41.9889173,-88.6867538
Sylacauga,33.1731716,-86.2516406
Sylvania,32.7504441,-81.636776
Syracuse,37.0646139,15.2907196
Syracuse                                ,37.0646139,15.2907196
Tacna,-18.01386,-70.2511032
Tacoma,47.2455013,-122.438329
Tafton,41.404534,-75.1829535
Tallahassee,30.4380832,-84.2809332
Tallapoosa,32.8595687,-85.8023774
Tallulah,32.4084539,-91.1869112
Tama,35.637188,139.443503
Tamaqua,40.7974296,-75.9696186
Tampa,27.9477595,-82.458444
Tar Heel                                ,34.7331708,-78.7904075
Tarkio                                  ,40.4402763,-95.3777586
Tatum,32.315053,-94.5163729
Taylor,32.2793121,-99.8812612
Taylor                                  ,32.2793121,-99.8812612
Taylorsville,40.6676347,-111.9388027
Taylorsville                            ,40.6676347,-111.9388027
Tazewell,40.5126429,-89.5442084
Tea,43.44661,-96.836034
Teague,31.6271145,-96.2838621
Teays,38.4417571,-81.9529125
Tecumseh,42.0039331,-83.9449417
Tekonsha,42.0933791,-84.9858051
Temple,31.098207,-97.3427847
Tenaha,31.9437799,-94.2440865
Tennille                                ,32.9359886,-82.8115273
Terre Haute,39.4667025,-87.4139119
Terre Haute                             ,39.4667025,-87.4139119
Terrell,30.1990738,-102.0974881
Terrell                                 ,30.1990738,-102.0974881
Terry,33.1514254,-102.3328121
Texarkana,33.44667445,-94.0771483052201
Texarkana                               ,33.44667445,-94.0771483052201
Texhoma,36.4976726,-101.783898
Texico,34.3928788,-103.047733
Texline,36.3781749,-103.02193
Thackerville,33.7955237,-97.1438728
Thackerville                            ,33.7955237,-97.1438728
Thayne,42.9208143,-111.002469
Theodore,30.5463684,-88.2023936859469
Thermal,33.6403013,-116.1394485
Thermopolis,43.646067,-108.212043
Thibodaux,29.7957633,-90.822871
Thief River Falls                       ,48.1172301,-96.1770667
Thomas,30.8668623,-83.9460576
Thomasville,35.8831786,-80.081817
Thomson,33.4663248,-82.5026089
Thorofare,39.8423355,-75.1962913
Thorp,44.9610863,-90.8003205
Thorp                                   ,44.9610863,-90.8003205
Three Forks,45.892606,-111.551448
Three Rivers,28.4647614,-98.1809755
Thurmont,39.6236095,-77.4115401
Ticonderoga,43.8487795,-73.4232317
Tiffin,41.114485,-83.1779537
Tiffin                                  ,41.114485,-83.1779537
Tifton,31.4549719,-83.5108284
Tilbury,51.4631174,0.3643896
Tilden                                  ,28.4600647,-98.5482896
Tillatoba,33.985088,-89.8960337075123
Tilton,43.44245,-71.588974
Timmonsville                            ,34.1348782,-79.9397885
Timpson                                 ,31.9037814,-94.3952022
Tinley Park,41.5733669,-87.7844944
Tinnie,33.3705561,-105.2263673
Tioga                                   ,41.7741691,-77.254256
Tipp City,39.961325,-84.1700609
Tipton,40.2899154,-86.058442
Tishomingo,34.7238634,-88.2268403
Toledo,39.8560679,-4.0239568
Toledo                                  ,39.8560679,-4.0239568
Tollesboro,38.5595201,-83.5760258
Tolleson,33.4500497,-112.259309
Tomah,43.978576,-90.5040214
Toms Brook,38.9464989,-78.4391741
Tonganoxie,39.109724,-95.0877465
Tonica,41.2158684,-89.0667489
Tonkawa,36.6783679,-97.3100442
Tonopah,38.100063,-117.225060877036
Tooele,40.4062872,-113.1966394
Tooele                                  ,40.4062872,-113.1966394
Toomsuba,32.418474,-88.5069819
Topeka,39.049011,-95.677556
Toppenish                               ,46.3775015,-120.308938
Torrington                              ,41.8006523,-73.1212214
Towanda,40.5639242,-88.8989607
Towaoc                                  ,37.211302,-108.72344672526
Tower City,46.922755,-97.673989
Townsend,39.3951115,-75.6915973
Townville,41.677835,-79.8797767
Travelers Rest,34.9676167,-82.4434548
Traverse City,44.7606481,-85.6165976
Trego,38.9289979,-99.9130572
Tremonton,41.7120775,-112.165779
Trenton,40.2203074,-74.7659
Trenton                                 ,40.2203074,-74.7659
Tribune,38.4697378,-101.752672
Trinidad,10.4430243,-61.2613053887806
Trinity,31.0834452,-95.1219348
Troutdale,45.5392862,-122.3873133
Troutman,35.7005832,-80.8882314
Troutville,37.4181901,-79.8747687
Troy,42.7284117,-73.6917878
Troy                                    ,42.7284117,-73.6917878
Truman,43.8277419,-94.4389338
Trumann,35.675279,-90.517369
Tucson,32.2228765,-110.974847
Tucumcari,35.1719425,-103.72504
Tucumcari                               ,35.1719425,-103.72504
Tularosa,33.073973,-106.018602
Tulia,34.5390629,-101.767781
Tully,50.0857478,1.5160219
Tully                                   ,50.0857478,1.5160219
Tulsa,36.1563122,-95.9927516
Tumwater,47.0080655,-122.910368
Tunica,34.6398783,-90.3623833
Tunkhannock,41.5385159,-75.946844
Tunkhannock                             ,41.5385159,-75.946844
Tupelo,34.2576067,-88.7033859
Turner                                  ,31.7031592,-83.6214408
Turrell                                 ,35.3765218,-90.2568406
Turtle Lake,45.3938003,-92.1423009
Tuscaloosa,33.2095614,-87.5675258
Tuscola,43.4776781,-83.3951071
Tuscumbia,34.7312005,-87.70253
Tuscumbia                               ,34.7312005,-87.70253
Tuskegee,32.4240535,-85.6908715
Twin City                               ,32.5829413,-82.1551219
Twin Falls,42.5558542,-114.4700684
Twinsburg,41.3125552,-81.4401129
Two Harbors,47.0257139,-91.6730523
Two Rivers,44.149206,-87.5682149
Tye,32.4545421,-99.8685101
Ulysses,37.5814095,-101.355169
Ulysses                                 ,37.5814095,-101.355169
Umatilla,45.6416995,-118.7671122
Underwood                               ,46.285321,-95.8712208
Unicoi,36.1072175,-82.444068
Union City,40.7795455,-74.0237512
Union Grove,32.579757,-94.9157250946305
Union Point,33.6156831,-83.0745969
Uniontown,39.900937,-79.725931
Unionville,40.8183381,-92.6960271
University Park,41.4400344,-87.683377
Upper Marlboro,38.8162451,-76.751708
Upper Sandusky,40.8272785,-83.2813089
Urbana,40.1117174,-88.207301
Urbandale                               ,41.6274511,-93.7380243
Utica,43.1009031,-75.2326641
Uvalde,29.300357,-99.7733181
Uxbridge,51.5449509,-0.4816672
Vado,44.3174852,11.2581749
Vado                                    ,44.3174852,11.2581749
Valdosta,30.8327022,-83.2784851
Valentine,43.0949075,0.704317
Valley,41.5595723,-98.9805484
Valley City,46.923313,-98.003155
Valley Grove,40.0875732,-80.5703508
Valleyview,55.066667,-117.283333
Valleyview                              ,55.066667,-117.283333
Valliant,34.0023293,-95.0938386
Valparaiso,-33.0458456,-71.6196749
Van Horn,31.0429718,-104.831628
Van Horn                                ,31.0429718,-104.831628
Vance,36.3747423,-78.4140945
Vanceboro,45.5634998,-67.4297657
Vanceburg,38.599243,-83.3187952
Vandalia,38.960601,-89.0936778
Vaughn,47.5540055,-111.560030150821
Vega,35.24603,-102.4252734
Vega                                    ,35.24603,-102.4252734
Vernal,40.4556825,-109.528474
Vernon,49.0932008,1.4857205
Vero Beach,27.6387163,-80.3975399
Verona,45.4424977,10.9857376894448
Vicksburg,32.3528055,-90.8777342
Vidalia,32.2176855,-82.4134614
Vidor,45.8616409,12.0387488
Vienna,48.2083537,16.3725042
Villa Park                              ,52.5091264,-1.8850354312213
Villa Rica,33.732052,-84.9191081
Villa Ridge,38.4630715,-90.8791318036371
Ville Platte,30.6901838,-92.2774771
Vincennes,48.8474508,2.4396714
Vincennes                               ,48.8474508,2.4396714
Vineland,39.4862777,-75.0254256
Vineland                                ,39.4862777,-75.0254256
Vinita,49.2320162,28.467975
Vinton,39.2744355,-82.4740302
Vinton                                  ,39.2744355,-82.4740302
Virginia,37.1232245,-78.4927721
Virginia Beach,36.8496579,-75.9760751
Viroqua,43.5569174,-90.8887413
Vivian,32.8720384,-93.9855698
Vivian                                  ,32.8720384,-93.9855698
Volga,47.5711985,46.7232227
Von Ormy,29.286868,-98.6482144
Von Ormy                                ,29.286868,-98.6482144
Waco,31.5491899,-97.1474628
Waco                                    ,31.5491899,-97.1474628
Waconia,44.8507957,-93.7869088
Waddy,38.1370153,-85.0743978
Wade,46.7580185,-68.2362497
Wadesboro,34.9681767,-80.07674
Wadley,33.1215089,-85.5663432
Wadsworth,41.0256101,-81.7298519
Wahoo,41.2111084,-96.6197985
Wahpeton                                ,46.265879,-96.608863
Waite Park,45.51301545,-94.2606718
Wake Forest,35.9803138,-78.5103731
Wakeeney,39.025008,-99.879566
Wakefield,53.6829541,-1.4967286
Walcott,41.5857364,-90.7744597
Waldo,44.4870161,-69.1365185
Waldorf,38.6023935,-76.927407203125
Walkersville,39.4817659,-77.3507698
Wall,40.3936801,-79.7861577
Walnut,33.7085883,-117.7926096
Walpole,43.0795515,-72.4259725
Walsenburg,37.6235234,-104.780995
Walterboro,32.9021377,-80.6672631
Walters                                 ,43.6065243,-93.6732896
Walton,30.6204939,-86.1912678
Wamsutter,41.672931,-107.979217
Wanamingo                               ,44.3043907,-92.7906122
Wanatah,41.4305964,-86.898358
Wapakoneta                              ,40.5678265,-84.1935594
Wapato,46.4476278,-120.420338
Wapello,41.0137597,-92.4140217
Warfield,37.8442629,-82.4173694
Warner,43.280705,-71.81694
Warren,41.8119602,-79.2654452
Warren                                  ,41.8119602,-79.2654452
Warrensburg,38.7624373,-93.7409596
Warrensburg                             ,38.7624373,-93.7409596
Warrenton,38.7135498,-77.795367
Warrenville,41.8179303,-88.174097
Warrior,33.8142682,-86.8094394
Warsaw,52.2319581,21.0067249
Wasco,45.0430227,-121.2154207
Washington,38.8950368,-77.0365427
Washington                              ,38.8950368,-77.0365427
Water Valley,36.5656153,-88.8111679
Waterbury,41.5538091,-73.0438362
Waterfall,9.4626145,100.0075119
Waterloo,42.498275,-92.3328743
Waterloo                                ,42.498275,-92.3328743
Watertown,42.3652518,-71.1843236
Waterville,44.5524176,-69.6313607
Watford City,47.802241,-103.283247
Wathena                                 ,39.7599235,-94.9478024
Watkins,45.3152415,-94.4086029
Watonga,35.8483867,-98.4133205
Watson Lake                             ,60.0624306,-128.7068037
Watts,33.9405897,-118.2428984
Waukegan,42.3636331,-87.8447938
Waukesha,43.0116784,-88.2314813
Waupaca,44.4927889,-88.9650419
Waupun,43.633216,-88.7296352
Waurika,34.1670371,-97.997536
Wausau,44.9597858,-89.6272791
Wauseon                                 ,41.546069,-84.1362047
Waverly                                 ,42.7258451,-92.4746033
Waxahachie,32.3944908,-96.8439365
Waycross,31.2135511,-82.3540178
Wayland,42.3632063,-71.3606721
Wayne,41.6264414,-75.3045103
Wayne                                   ,41.6264414,-75.3045103
Waynesboro,38.0686668,-78.8893999
Waynesburg,39.8964641,-80.1792299
Waynesville,35.4887476,-82.9888725
Waynesville                             ,35.4887476,-82.9888725
Weatherford,32.7589648,-97.7970748
Webbers Falls,35.5109296,-95.1299597
Webster,32.050618,-84.5473105
Webster City,42.4695666,-93.8183858
Weedsport,43.048677,-76.5627197
Weedsport                               ,43.048677,-76.5627197
Welch                                   ,37.4328886,-81.5844357
Wellington,-41.2887953,174.7772114
Wells,51.2094511,-2.6451203
Wells River,44.1542997,-72.0471635
Wellston                                ,38.6761876,-90.2875157
Wellsville,38.7183422,-95.0816354
Wellsville                              ,38.7183422,-95.0816354
Welton,41.9080812,-90.5954147
Wenatchee,47.4234599,-120.310349
Wendover,51.7676884,-0.7443215
Wenona,41.0525331,-89.0503587
Wenona                                  ,41.0525331,-89.0503587
Weslaco,26.1594305,-97.9907362
West Bend                               ,43.4252776,-88.1834277
West Branch                             ,41.6720735,-91.3459735
West Burlington                         ,40.825083,-91.1565496
West Chesterfield,42.9042482,-72.5156447
West Chicago,41.8847507,-88.2039607
West Columbia,29.1438582,-95.6452249
West Coxsackie,42.3606399,-73.8167921
West Fargo,46.874967,-96.900362
West Frankfort,37.8978275,-88.9314583
West Greenwich,41.6226185,-71.6657892
West Haven,41.2706527,-72.9470471
West Helena                             ,34.5506573,-90.6417741
West Jordan,40.6061337,-111.9395211
West Lafayette,40.4258686,-86.9080655
West Liberty,41.5700231,-91.2637695
West Memphis,35.1464797,-90.1845388
West Monroe,32.5184775,-92.1476353
West Monroe                             ,32.5184775,-92.1476353
West Palm Beach,26.715364,-80.0532942
West Paris                              ,44.324339,-70.574112
West Plains,36.7281652,-91.8525756
West Point,41.3558443,-74.0078312251273
West Salem,38.5208829,-88.0047565
West Union,42.9624184,-91.8076644
West Unity,41.586162,-84.4349491
West Wendover,40.7409656,-114.0751726
West Wendover                           ,40.7409656,-114.0751726
Westborough,42.2694308,-71.6129907
Westborough                             ,42.2694308,-71.6129907
Westminster,51.5004439,-0.1265398
Westmorland,33.0372674,-115.621381
Westover                                ,33.3495548,-86.5358159
Westville                               ,39.8700552,-75.1265177
Westwego                                ,29.9060388,-90.1422962
Wetumpka,32.5379132,-86.2045206
Wever,50.858943,4.9240225
Whately,42.4399249,-72.6349083
Wheat Ridge,39.766098,-105.0772063
Wheatland,46.4335302,-109.8498047
Wheatley                                ,51.7472215,-1.1373974
Whitakers,36.1055345,-77.7127814949438
White Deer,35.4309215,-101.174762
White Hall,32.3270827,-86.7119247
White Haven,41.06064,-75.774082
White House,38.8976997,-77.03655315
White Marsh                             ,39.38365505,-76.4511269676786
White Pigeon,41.7981056,-85.6433229
White Pine,39.5298185,-114.8899563
Whitecourt,54.1424574,-115.6846504
Whitehall,51.5023278,-0.1260912
Whitehorse,60.721571,-135.054932
Whiteland,39.5500485,-86.0797079
Whitesboro                              ,33.6564674,-96.9059847
Whitesburg                              ,37.1184318,-82.8268265
Whitestown,43.1350221,-75.3403594
Whiteville                              ,34.3387802,-78.7030721
Whitewater,37.9647365,-97.1475347
Whitmore Lake,42.4243473,-83.7658368954677
Whitney,36.106644,-115.04273433869
Whitsett,36.0712466,-79.5644686
Wichita,37.6922361,-97.3375448
Wichita Falls,33.9004572,-98.5020777
Wickett,31.568947,-103.0037
Widener,35.0231679,-90.6835441
Wiggins,40.2304339,-104.0744597
Wiggins                                 ,40.2304339,-104.0744597
Wikieup,34.7033462,-113.6113242
Wilder,50.9116429,2.4939811
Wildersville,35.7814547,-88.3603243
Wildersville                            ,35.7814547,-88.3603243
Wildwood,38.5806948,-90.6314374
Wildwood                                ,38.5806948,-90.6314374
Wilkesboro,36.1483916,-81.1517636
Willacoochee,31.3407551,-83.0459826
Willard,39.09371795,-95.9427707565635
Willard                                 ,39.09371795,-95.9427707565635
Willcox,32.2529138,-109.8315759
Williams,41.5018224,-84.5923785
Williams                                ,41.5018224,-84.5923785
Williamsburg,37.2708788,-76.7074042
Williamsport,41.2411556,-77.0011096
Williamston,35.8546039,-77.0555114
Williamsville,42.9637836,-78.7377258
Willington,52.1368585,-0.3763016
Willisburg,37.8097892,-85.126347
Williston,48.1465457,-103.621814
Williston                               ,48.1465457,-103.621814
Willmar,45.1219492,-95.0435373
Willoughby                              ,41.6397696,-81.4065011
Willow Beach,35.8697801,-114.6600654
Willow Springs,41.7402308,-87.8586963
Willow Springs                          ,41.7402308,-87.8586963
Wilmer,32.5890243,-96.6852724
Wilmington,39.7459468,-75.546589
Wilmington                              ,39.7459468,-75.546589
Wilson,29.1589961,-98.1251465
Wilton                                  ,51.0805315,-1.8607051
Winamac,41.0514299,-86.6030648
Winchester,51.0612766,-1.3131692
Windom,43.8663464,-95.1169366
Windom                                  ,43.8663464,-95.1169366
Windsor,42.3167397,-83.0373389
Windsor                                 ,42.3167397,-83.0373389
Winfield,37.2397486,-96.9955919
Winfred                                 ,43.997197,-97.362288
Wink,31.7534049,-103.15583
Winnabow                                ,34.1493374,-78.0936046
Winnebago,42.3255276,-89.1496574
Winneconne                              ,44.1109462,-88.7136515
Winnemucca,40.9724295,-117.734802
Winnemucca                              ,40.9724295,-117.734802
Winnfield,31.925228,-92.63994
Winnie,29.8202205,-94.3840777
Winnie                                  ,29.8202205,-94.3840777
Winnipeg,49.8955367,-97.1384584
Winnipeg                                ,49.8955367,-97.1384584
Winnsboro,32.9573449,-95.2902224
Winona,44.0500054,-91.6392294
Winslow,35.0241984,-110.6973463
Winston,34.1328863,-87.361354
Winston Salem,36.0998131,-80.2440518
Winter Garden                           ,28.5656649,-81.5856742
Winters,31.9565343,-99.962313
Winton,47.926289,-91.800695
Wisconsin Dells,43.6256168,-89.7715646
Wisconsin Rapids,44.3917589,-89.8228767
Wisner,43.6164091,-83.5841307
Wittenberg,51.8666527,12.646761
Wittmann,33.773703,-112.527013620209
Wixom,42.5246873,-83.5363637
Wolcott,41.6023196,-72.9867718
Wolfforth,33.5059189,-102.009057
Wolsey,44.407763,-98.474816
Wonewoc,43.6538377,-90.2231545
Wood Dale,41.9633625,-87.9789562
Wood River,38.861159,-90.0976069
Woodbine,41.7371441,-95.7021649
Woodbridge,52.0941323,1.3199383
Woodburn,45.143731,-122.8553725
Woodburn                                ,45.143731,-122.8553725
Woodford,40.8145359,-89.2074215
Woodhull,41.1789256,-90.3159582
Woodruff,35.1714574,-91.2229851
Woods Cross                             ,40.8716501,-111.892159
Woodville,30.7770894,-94.4185051
Woodward,36.374499,-99.2455382
Woodway,31.5059105,-97.2050856
Woodway                                 ,31.5059105,-97.2050856
Wooster,40.7980976,-81.9397733
Worland,44.0168463,-107.955772
Worthington,43.6205056,-95.5956434
Worthington                             ,43.6205056,-95.5956434
Wray,40.0758822,-102.223253
Wrens,33.2076456,-82.391792
Wrentham,42.0667652,-71.3281114
Wright,37.2706419,-92.4788315
Wrightsville,32.729674,-82.719384
Wrightsville                            ,32.729674,-82.719384
Wylie,33.0151561,-96.5388038
Wynnewood,40.0028514,-75.2707469
Wyoming,43.1700264,-107.568534
Wysox,41.7745124,-76.399314
Wytheville,36.9479966,-81.0869747
Yakima,46.601557,-120.510842
Yankton,42.8712938,-97.3967011
Yemassee,32.6967679,-80.8511281
Yerington,38.9855429,-119.162989
York,53.9590555,-1.0815361
York Springs,40.0089827,-77.1155359
Yorkshire                               ,53.9825271,-1.3852499932685
Yorkton                                 ,51.212045,-102.461243
Yorktown,37.2356655,-76.513649508212
Yorkville,40.7780067,-73.9482022
Youngstown,41.1035786,-80.6520161
Youngsville,41.8522809,-79.3186597
Yucca,34.8726671,-114.149858
Yukon,63.000147,-136.002502
Yulee,30.627848,-81.5902278131803
Yulee                                   ,30.627848,-81.5902278131803
Yuma,32.723268,-114.6179954
Zanesville,39.9401426,-82.005019
Zebulon,33.1023454,-84.3426997
Zellwood,28.72984195,-81.6012342821205
Zumbrota,44.2939669,-92.6689143
